"ID_INDIV","GENDER","DAY","pa_gral","na_gral","V1RelSat"
3331,"female",17,1.8,1.2,6.5
3331,"female",18,2,1.2,6.5
3331,"female",19,1.5,1.5,6.5
3331,"female",20,1.9,1.2,6.5
3331,"female",21,2.3,1.2,6.5
3331,"female",22,1.9,1.1,6.5
3331,"female",23,2,1.1,6.5
3331,"female",24,2,2,6.5
3331,"female",25,2.3,1.5,6.5
3331,"female",26,2,1.3,6.5
3331,"female",27,2,1.2,6.5
3331,"female",28,2.7,1.1,6.5
3331,"female",29,2.1,1.1,6.5
3331,"female",30,2,1.1,6.5
3331,"female",31,2.4,1.2,6.5
3331,"female",32,2.4,1,6.5
3331,"female",33,2.5,1.1,6.5
3331,"female",34,1.9,1.1,6.5
3331,"female",35,1.9,1.2,6.5
3331,"female",36,2.1,1.4,6.5
3331,"female",37,1.9,1.1,6.5
3331,"female",38,1.6,1.3,6.5
3331,"female",39,2.1,1.3,6.5
3331,"female",40,1.9,1.4,6.5
3331,"female",41,1.8,1.1,6.5
3331,"female",42,2,1.2,6.5
3332,"male",1,3.5,2.3,7
3332,"male",2,2.4,1,7
3332,"male",3,2.8,1.8,7
3332,"male",4,2.6,1.5,7
3332,"male",5,2.4,1.3,7
3332,"male",6,2.6,1.4,7
3332,"male",7,2.1,1.2,7
3332,"male",8,2.9,1.1,7
3332,"male",9,2.4,1.2,7
3332,"male",10,3.8,1,7
3332,"male",11,3.2,1,7
3332,"male",12,2.8,1.2,7
3332,"male",13,3.1,1.5,7
3332,"male",14,2.8,1.1,7
3332,"male",15,1.7,1.3,7
3332,"male",16,3,1.5,7
3332,"male",17,1.4,1.8,7
3332,"male",18,1.9,1.7,7
3332,"male",19,1.8,1.6,7
3332,"male",20,3.1,1.8,7
3332,"male",21,3.2,1.3,7
3332,"male",22,2.8,1.3,7
3332,"male",23,2.8,1.3,7
3332,"male",24,2.8,1.1,7
3332,"male",25,3.3,2.1,7
3332,"male",26,3,1.2,7
3332,"male",27,1.8,1,7
3332,"male",28,2.9,1.1,7
3332,"male",29,2.7,1.1,7
3332,"male",30,3.1,1.2,7
3332,"male",31,2.5,1,7
3332,"male",32,2.6,1,7
3332,"male",33,2.5,1,7
3332,"male",34,2.9,1.1,7
3332,"male",35,2.7,1.4,7
3332,"male",36,2.9,1.8,7
3332,"male",37,1.2,1.2,7
3332,"male",38,2.7,1.5,7
3332,"male",39,2.6,1.3,7
3332,"male",40,2.5,1,7
3332,"male",41,2.3,1.5,7
3332,"male",42,2.6,1.3,7
3341,"female",1,2.4,1.4,7
3341,"female",2,2.6,1.2,7
3341,"female",3,2.8,1.1,7
3341,"female",4,3,1,7
3341,"female",5,1.4,1.3,7
3341,"female",6,3,1,7
3341,"female",7,3,1,7
3341,"female",8,3,1,7
3341,"female",9,2.6,1,7
3341,"female",10,3,1,7
3341,"female",11,2.1,1,7
3341,"female",12,1.6,2.1,7
3341,"female",13,2.7,1,7
3341,"female",14,2.7,2,7
3341,"female",15,2.8,1,7
3341,"female",16,2,1.4,7
3341,"female",17,3,1,7
3341,"female",18,2.8,1,7
3341,"female",19,2.7,1,7
3341,"female",20,2.6,1,7
3341,"female",21,3.1,1,7
3341,"female",22,2.4,1.2,7
3341,"female",23,2.7,1,7
3341,"female",24,3.1,1,7
3341,"female",25,2.7,1,7
3341,"female",27,2.6,1,7
3341,"female",28,2.3,1.8,7
3341,"female",29,2.8,1,7
3341,"female",30,2.5,1,7
3341,"female",31,2.2,1.5,7
3341,"female",32,2.5,1,7
3341,"female",33,2.4,1,7
3341,"female",34,2.6,1,7
3341,"female",35,2.6,1,7
3341,"female",36,2.5,1,7
3341,"female",37,2.7,1,7
3341,"female",38,3,1,7
3341,"female",39,2.1,1.1,7
3341,"female",40,2.9,1,7
3341,"female",41,2.3,1,7
3341,"female",42,2.6,1,7
3341,"female",43,2.3,1,7
3341,"female",44,2.2,1,7
3341,"female",45,2.7,1,7
3341,"female",46,2.6,1,7
3341,"female",47,2.6,1,7
3341,"female",48,2.4,1,7
3341,"female",49,1.8,1.3,7
3341,"female",50,2,1,7
3341,"female",51,1.9,1.2,7
3341,"female",52,2.8,1,7
3341,"female",53,1.8,1.5,7
3341,"female",54,2.3,1,7
3341,"female",55,1.8,1,7
3341,"female",56,1.9,1,7
3341,"female",57,1.7,1,7
3342,"male",1,3.7,1.3,7
3342,"male",2,3.4,1.1,7
3342,"male",3,2.9,1,7
3342,"male",4,3.4,1,7
3342,"male",5,3.5,1.3,7
3342,"male",6,3.5,1.1,7
3342,"male",7,3.8,1,7
3342,"male",8,4,1,7
3342,"male",9,4.1,1,7
3342,"male",10,3.5,1,7
3342,"male",11,2.9,1.1,7
3342,"male",12,3.9,1.1,7
3342,"male",13,3.6,1,7
3342,"male",14,3.5,1,7
3342,"male",15,3.4,1,7
3342,"male",16,4,1,7
3342,"male",17,3.6,1,7
3342,"male",18,3.1,1,7
3342,"male",19,3.8,1.8,7
3342,"male",20,3.9,1,7
3342,"male",21,4.4,1,7
3342,"male",22,3.3,1,7
3342,"male",23,4.2,1,7
3342,"male",24,3.9,1,7
3342,"male",25,3.1,1,7
3342,"male",26,2.6,1,7
3342,"male",27,2.8,1,7
3342,"male",28,2.8,1,7
3342,"male",29,3,1,7
3342,"male",30,2.6,1,7
3342,"male",31,3.5,1.4,7
3342,"male",32,3.5,1,7
3342,"male",33,2.8,1,7
3342,"male",34,2.8,1,7
3342,"male",35,1.8,1,7
3342,"male",36,3.1,1,7
3342,"male",37,3.2,1,7
3342,"male",38,3.3,1,7
3342,"male",39,1.7,1.5,7
3342,"male",40,3,1.5,7
3342,"male",41,3.5,1,7
3342,"male",42,3.2,1,7
3342,"male",43,3.4,1.1,7
3342,"male",44,2.9,1,7
3342,"male",45,3.2,1.2,7
3342,"male",46,2.8,1,7
3342,"male",47,3.5,1,7
3342,"male",48,3.6,1,7
3342,"male",49,3.3,1,7
3342,"male",50,3.6,1,7
3342,"male",51,3.5,1.2,7
3342,"male",52,3.9,1,7
3342,"male",53,3.3,1.1,7
3342,"male",54,3.3,1,7
3342,"male",55,3.8,1,7
3342,"male",56,3.5,1,7
3342,"male",57,3.7,1,7
3351,"female",1,3.5,1.2,6.66666666666667
3351,"female",2,1.9,1.7,6.66666666666667
3351,"female",3,2.7,1,6.66666666666667
3351,"female",4,2.1,1.2,6.66666666666667
3351,"female",5,4.2,1.3,6.66666666666667
3351,"female",6,3.3,2.1,6.66666666666667
3351,"female",7,1.9,2.2,6.66666666666667
3351,"female",8,2.3,1.5,6.66666666666667
3351,"female",9,1.8,1.2,6.66666666666667
3351,"female",10,1.8,1.2,6.66666666666667
3351,"female",11,2.9,1.2,6.66666666666667
3351,"female",12,2,1.1,6.66666666666667
3351,"female",13,3.2,1,6.66666666666667
3351,"female",14,1.8,1.1,6.66666666666667
3352,"male",1,2.7,1.2,6.83333333333333
3352,"male",2,2.5,1.2,6.83333333333333
3352,"male",3,2.6,1.1,6.83333333333333
3352,"male",4,1.3,1.5,6.83333333333333
3352,"male",5,2.4,1.9,6.83333333333333
3352,"male",6,2.2,1.4,6.83333333333333
3352,"male",7,2.4,1.1,6.83333333333333
3352,"male",8,1.6,2,6.83333333333333
3352,"male",9,1.7,1.1,6.83333333333333
3352,"male",10,2.4,1.1,6.83333333333333
3352,"male",11,3.2,1,6.83333333333333
3352,"male",12,2.2,1.1,6.83333333333333
3352,"male",13,4,1,6.83333333333333
3352,"male",14,2.1,1.2,6.83333333333333
5011,"male",1,3,1,6.83333333333333
5011,"male",2,3.6,1.1,6.83333333333333
5011,"male",3,3.1,1,6.83333333333333
5011,"male",4,2.9,1,6.83333333333333
5011,"male",5,3.4,1.1,6.83333333333333
5011,"male",6,3.3,1,6.83333333333333
5011,"male",7,4.3,1,6.83333333333333
5011,"male",8,3.6,1,6.83333333333333
5011,"male",9,3.6,1,6.83333333333333
5011,"male",10,4.3,1,6.83333333333333
5011,"male",11,4.6,1,6.83333333333333
5011,"male",12,3.5,1,6.83333333333333
5011,"male",13,3.6,1.2,6.83333333333333
5011,"male",14,4.4,1,6.83333333333333
5011,"male",15,3.2,1.4,6.83333333333333
5011,"male",16,3.5,1.4,6.83333333333333
5011,"male",17,4,1.1,6.83333333333333
5011,"male",18,4.4,1,6.83333333333333
5011,"male",19,3.1,1,6.83333333333333
5011,"male",20,3.8,1,6.83333333333333
5011,"male",21,4,1,6.83333333333333
5011,"male",22,3.9,1,6.83333333333333
5011,"male",23,3.4,1,6.83333333333333
5011,"male",24,3.1,1,6.83333333333333
5011,"male",25,4.1,1,6.83333333333333
5011,"male",26,3.8,1,6.83333333333333
5011,"male",27,4,1,6.83333333333333
5011,"male",28,3.9,1,6.83333333333333
5011,"male",29,4.3,1,6.83333333333333
5011,"male",30,3.9,1,6.83333333333333
5011,"male",31,3.6,1.8,6.83333333333333
5011,"male",32,4,1.2,6.83333333333333
5011,"male",33,3.2,1,6.83333333333333
5011,"male",34,3.4,1,6.83333333333333
5011,"male",35,2.9,1,6.83333333333333
5011,"male",36,3.9,1,6.83333333333333
5011,"male",37,3.3,1,6.83333333333333
5011,"male",38,4,1,6.83333333333333
5011,"male",39,3.5,1.4,6.83333333333333
5011,"male",40,3.5,1.5,6.83333333333333
5011,"male",41,3.4,1.1,6.83333333333333
5011,"male",42,3.6,1.2,6.83333333333333
5011,"male",43,3.6,1,6.83333333333333
5011,"male",44,3.9,1,6.83333333333333
5011,"male",45,3.4,1,6.83333333333333
5011,"male",46,3,1,6.83333333333333
5011,"male",47,3.1,1,6.83333333333333
5011,"male",48,3.7,1,6.83333333333333
5011,"male",49,3.9,1,6.83333333333333
5011,"male",50,4.1,1,6.83333333333333
5011,"male",51,3.6,1,6.83333333333333
5011,"male",52,4.1,1.1,6.83333333333333
5011,"male",53,2.9,1,6.83333333333333
5011,"male",54,4.4,1,6.83333333333333
5011,"male",55,2.8,1,6.83333333333333
5011,"male",56,3.9,1,6.83333333333333
5011,"male",57,3.9,1.1,6.83333333333333
5011,"male",58,4,1,6.83333333333333
5011,"male",59,2.6,1,6.83333333333333
5011,"male",60,2.9,1,6.83333333333333
5011,"male",61,4,1,6.83333333333333
5011,"male",62,3.8,1,6.83333333333333
5011,"male",63,4.3,1,6.83333333333333
5011,"male",64,3.3,1,6.83333333333333
5011,"male",65,4.1,1,6.83333333333333
5011,"male",66,3.8,1,6.83333333333333
5011,"male",67,3.3,1,6.83333333333333
5011,"male",68,3.1,1,6.83333333333333
5011,"male",69,4,1,6.83333333333333
5011,"male",70,3.9,1,6.83333333333333
5011,"male",71,4.2,1,6.83333333333333
5011,"male",72,4,1,6.83333333333333
5011,"male",73,4.1,1,6.83333333333333
5011,"male",74,4,1,6.83333333333333
5011,"male",75,4.1,1,6.83333333333333
5011,"male",76,3.6,1,6.83333333333333
5011,"male",77,3.7,1,6.83333333333333
5011,"male",78,2.9,1.1,6.83333333333333
5011,"male",79,3.9,1,6.83333333333333
5011,"male",80,4.2,1,6.83333333333333
5011,"male",81,3.9,1,6.83333333333333
5011,"male",82,3.8,1,6.83333333333333
5011,"male",83,3.2,1,6.83333333333333
5011,"male",84,3.9,1,6.83333333333333
5011,"male",85,3.9,1,6.83333333333333
5011,"male",86,3.1,1,6.83333333333333
5011,"male",87,3.9,1,6.83333333333333
5011,"male",88,3.9,1,6.83333333333333
5011,"male",89,3.9,1,6.83333333333333
5011,"male",90,3.8,1,6.83333333333333
5011,"male",91,3.8,1.1,6.83333333333333
5012,"female",1,3.1,1.1,6.66666666666667
5012,"female",2,3.4,1.2,6.66666666666667
5012,"female",3,3,1.1,6.66666666666667
5012,"female",4,3.3,1,6.66666666666667
5012,"female",5,3.2,1.2,6.66666666666667
5012,"female",6,3.2,1.1,6.66666666666667
5012,"female",7,3.3,1,6.66666666666667
5012,"female",8,3.2,1,6.66666666666667
5012,"female",9,3.3,1,6.66666666666667
5012,"female",10,3.6,1,6.66666666666667
5012,"female",11,3,1,6.66666666666667
5012,"female",12,3.1,1,6.66666666666667
5012,"female",13,2.4,1,6.66666666666667
5012,"female",14,3,1.1,6.66666666666667
5012,"female",15,1.7,2.2,6.66666666666667
5012,"female",16,3.1,1.3,6.66666666666667
5012,"female",17,3.2,1.1,6.66666666666667
5012,"female",18,3,1.2,6.66666666666667
5012,"female",19,2.8,1.1,6.66666666666667
5012,"female",20,3.3,1,6.66666666666667
5012,"female",21,3.3,1,6.66666666666667
5012,"female",22,3.1,1,6.66666666666667
5012,"female",23,2.4,3.4,6.66666666666667
5012,"female",24,3.6,1,6.66666666666667
5012,"female",25,2.3,3.1,6.66666666666667
5012,"female",27,2.3,3.4,6.66666666666667
5012,"female",28,2.1,3.3,6.66666666666667
5012,"female",29,2.5,1.9,6.66666666666667
5012,"female",30,3.6,1.1,6.66666666666667
5012,"female",31,3,3.6,6.66666666666667
5012,"female",33,3.6,1,6.66666666666667
5012,"female",34,2.4,2.4,6.66666666666667
5012,"female",35,2.3,2.9,6.66666666666667
5012,"female",36,2.2,2.1,6.66666666666667
5012,"female",37,2.9,2.1,6.66666666666667
5012,"female",38,2,3.3,6.66666666666667
5012,"female",39,1.5,2.2,6.66666666666667
5012,"female",40,2.6,2.2,6.66666666666667
5012,"female",41,2.4,2,6.66666666666667
5012,"female",42,1.8,2.1,6.66666666666667
5012,"female",43,2.2,1.3,6.66666666666667
5012,"female",44,2.5,1,6.66666666666667
5012,"female",45,2.6,1.4,6.66666666666667
5012,"female",46,2,1.5,6.66666666666667
5012,"female",47,2.8,1.1,6.66666666666667
5012,"female",48,3,1,6.66666666666667
5012,"female",49,3.1,1,6.66666666666667
5012,"female",51,3.5,1,6.66666666666667
5012,"female",52,2.8,1.4,6.66666666666667
5012,"female",53,2.3,1.2,6.66666666666667
5012,"female",54,3.6,1,6.66666666666667
5012,"female",55,3.5,1,6.66666666666667
5012,"female",56,4,1,6.66666666666667
5012,"female",57,3.1,1,6.66666666666667
5012,"female",58,3.7,1.1,6.66666666666667
5012,"female",59,3.4,1,6.66666666666667
5012,"female",60,3.5,1.1,6.66666666666667
5012,"female",61,3.5,1,6.66666666666667
5012,"female",62,4.3,1,6.66666666666667
5012,"female",63,3.9,1.1,6.66666666666667
5012,"female",64,2.9,1,6.66666666666667
5012,"female",65,3.3,1,6.66666666666667
5012,"female",66,3.7,1,6.66666666666667
5012,"female",67,4.2,1,6.66666666666667
5012,"female",68,3.2,1,6.66666666666667
5012,"female",69,3.8,1,6.66666666666667
5012,"female",70,3.1,1.1,6.66666666666667
5012,"female",71,4,1,6.66666666666667
5012,"female",72,3.7,1,6.66666666666667
5012,"female",73,4,1.3,6.66666666666667
5012,"female",74,3.4,1,6.66666666666667
5012,"female",75,3.7,1.2,6.66666666666667
5012,"female",76,3.8,1,6.66666666666667
5012,"female",77,3.5,1.2,6.66666666666667
5012,"female",78,3.4,1.1,6.66666666666667
5012,"female",79,3.8,1,6.66666666666667
5012,"female",80,3.1,1.2,6.66666666666667
5012,"female",81,3.3,1.1,6.66666666666667
5012,"female",82,3.3,1.1,6.66666666666667
5012,"female",83,3.6,1,6.66666666666667
5012,"female",84,3.8,1,6.66666666666667
5012,"female",85,3.6,1.2,6.66666666666667
5012,"female",86,2.5,1.2,6.66666666666667
5012,"female",87,2.7,1.1,6.66666666666667
5012,"female",88,3.9,1.1,6.66666666666667
5012,"female",89,4.3,1,6.66666666666667
5012,"female",90,3,1,6.66666666666667
5021,"male",1,3.2,1.7,5.33333333333333
5021,"male",2,2.5,1.3,5.33333333333333
5021,"male",3,2.8,1.2,5.33333333333333
5021,"male",4,2.5,1.1,5.33333333333333
5021,"male",5,2.8,1.2,5.33333333333333
5021,"male",6,2.8,1.6,5.33333333333333
5021,"male",7,2.7,1,5.33333333333333
5021,"male",8,2.8,1.3,5.33333333333333
5021,"male",9,2.6,1.4,5.33333333333333
5021,"male",10,2.8,1.5,5.33333333333333
5021,"male",11,2.6,1,5.33333333333333
5021,"male",12,2.3,1.1,5.33333333333333
5021,"male",13,2.6,1,5.33333333333333
5021,"male",14,2,1,5.33333333333333
5021,"male",15,2.6,1,5.33333333333333
5021,"male",16,2.5,1.3,5.33333333333333
5021,"male",17,2.3,1.1,5.33333333333333
5021,"male",18,2.7,1,5.33333333333333
5021,"male",19,3,1,5.33333333333333
5021,"male",20,2.8,1.1,5.33333333333333
5021,"male",21,1.9,1.3,5.33333333333333
5021,"male",22,1.9,1.2,5.33333333333333
5021,"male",23,2.5,1,5.33333333333333
5021,"male",24,2.2,1,5.33333333333333
5021,"male",25,2.2,1,5.33333333333333
5021,"male",26,3,1,5.33333333333333
5021,"male",27,2.2,1,5.33333333333333
5021,"male",28,2.7,1,5.33333333333333
5021,"male",29,3,1,5.33333333333333
5021,"male",30,2.5,1,5.33333333333333
5021,"male",31,2.4,1,5.33333333333333
5021,"male",32,2.7,1,5.33333333333333
5021,"male",35,2.2,1.1,5.33333333333333
5021,"male",36,2.9,1.1,5.33333333333333
5021,"male",37,3.9,1.1,5.33333333333333
5021,"male",38,2.1,1.6,5.33333333333333
5021,"male",39,2.7,1,5.33333333333333
5021,"male",40,2.8,1,5.33333333333333
5021,"male",41,2.3,1,5.33333333333333
5021,"male",42,1,1,5.33333333333333
5021,"male",43,2.7,1.1,5.33333333333333
5021,"male",44,2.4,1.2,5.33333333333333
5021,"male",45,2.3,1.3,5.33333333333333
5021,"male",47,2.3,1.3,5.33333333333333
5021,"male",48,2.3,1,5.33333333333333
5021,"male",49,2.3,1.3,5.33333333333333
5021,"male",50,1,1,5.33333333333333
5021,"male",51,2.7,1.1,5.33333333333333
5021,"male",52,2.7,1.1,5.33333333333333
5021,"male",53,1,1,5.33333333333333
5021,"male",54,2.7,1.1,5.33333333333333
5021,"male",55,2.3,1,5.33333333333333
5021,"male",56,2.3,1,5.33333333333333
5021,"male",57,2.7,1.1,5.33333333333333
5021,"male",58,2.7,1.1,5.33333333333333
5021,"male",59,2.4,1.2,5.33333333333333
5021,"male",60,2.4,1.2,5.33333333333333
5021,"male",61,2.3,1,5.33333333333333
5021,"male",62,2.7,1.1,5.33333333333333
5021,"male",63,1,1,5.33333333333333
5021,"male",64,2.3,1,5.33333333333333
5021,"male",65,2.7,1.6,5.33333333333333
5021,"male",66,3.3,1,5.33333333333333
5021,"male",67,2.8,1.5,5.33333333333333
5021,"male",68,3.1,1.1,5.33333333333333
5021,"male",69,2.3,1.5,5.33333333333333
5021,"male",70,2.9,1,5.33333333333333
5021,"male",71,2.6,1.3,5.33333333333333
5021,"male",72,3.3,1.1,5.33333333333333
5021,"male",73,2.7,1.67,5.33333333333333
5021,"male",74,3.4,1.1,5.33333333333333
5021,"male",75,2.6,1.3,5.33333333333333
5021,"male",76,3.3,1,5.33333333333333
5021,"male",77,2.5,1.4,5.33333333333333
5021,"male",78,3.2,1.1,5.33333333333333
5021,"male",79,2.9,1,5.33333333333333
5021,"male",80,3.3,1,5.33333333333333
5021,"male",81,2.4,1.2,5.33333333333333
5021,"male",83,2.9,1.1,5.33333333333333
5021,"male",84,3.3,1,5.33333333333333
5021,"male",85,2.9,1.2,5.33333333333333
5021,"male",86,3.2,1,5.33333333333333
5021,"male",87,2.7,1.1,5.33333333333333
5021,"male",88,3.4,1,5.33333333333333
5021,"male",89,2.6,1.2,5.33333333333333
5021,"male",90,3.2,1.1,5.33333333333333
5021,"male",91,1.9,1.7,5.33333333333333
5021,"male",92,3,1,5.33333333333333
5021,"male",93,2.7,1.4,5.33333333333333
5021,"male",94,2.6,1.4,5.33333333333333
5021,"male",95,2.4,1.9,5.33333333333333
5022,"female",1,1.7,1.6,5.33333333333333
5022,"female",2,2.1,2.1,5.33333333333333
5022,"female",3,1,1.6,5.33333333333333
5022,"female",4,1,1.6,5.33333333333333
5022,"female",5,1.6,1.1,5.33333333333333
5022,"female",6,2.3,1.1,5.33333333333333
5022,"female",7,3.6,1,5.33333333333333
5022,"female",8,2.8,1.1,5.33333333333333
5022,"female",9,3,1,5.33333333333333
5022,"female",10,3.3,1.6,5.33333333333333
5022,"female",11,1,1,5.33333333333333
5022,"female",12,1.4,1,5.33333333333333
5022,"female",13,1.7,1.4,5.33333333333333
5022,"female",14,2.3,1.4,5.33333333333333
5022,"female",15,2.8,1.1,5.33333333333333
5022,"female",16,2.1,1.2,5.33333333333333
5022,"female",17,2.3,1,5.33333333333333
5022,"female",18,2,1.2,5.33333333333333
5022,"female",19,2.2,1,5.33333333333333
5022,"female",20,2.3,1.1,5.33333333333333
5022,"female",21,2.2,1,5.33333333333333
5022,"female",22,2.1,1,5.33333333333333
5022,"female",23,2.5,1,5.33333333333333
5022,"female",24,2,1.6,5.33333333333333
5022,"female",25,2.1,1.6,5.33333333333333
5022,"female",26,2.4,1,5.33333333333333
5022,"female",27,2.4,1.2,5.33333333333333
5022,"female",28,1.6,1.2,5.33333333333333
5022,"female",29,1.5,1,5.33333333333333
5022,"female",30,1.5,1,5.33333333333333
5022,"female",31,2.1,1,5.33333333333333
5022,"female",32,2.4,1,5.33333333333333
5022,"female",33,1.5,1,5.33333333333333
5022,"female",34,2.4,1,5.33333333333333
5022,"female",35,1.6,1.4,5.33333333333333
5022,"female",36,1.9,1.4,5.33333333333333
5022,"female",37,2.2,1,5.33333333333333
5022,"female",38,2.2,1.2,5.33333333333333
5022,"female",39,2.4,1,5.33333333333333
5022,"female",40,2.5,1.3,5.33333333333333
5022,"female",41,1.5,1,5.33333333333333
5022,"female",42,1.9,1,5.33333333333333
5022,"female",43,1.9,2,5.33333333333333
5022,"female",44,2.7,1,5.33333333333333
5022,"female",45,2.3,1,5.33333333333333
5022,"female",46,2.1,1,5.33333333333333
5022,"female",47,1.6,1,5.33333333333333
5022,"female",48,2,1,5.33333333333333
5022,"female",49,2.5,1,5.33333333333333
5022,"female",50,2.5,1.6,5.33333333333333
5022,"female",51,2.2,1.4,5.33333333333333
5022,"female",52,2.2,1.5,5.33333333333333
5022,"female",53,2.4,1.6,5.33333333333333
5022,"female",54,2.6,1.6,5.33333333333333
5022,"female",55,1.2,1.3,5.33333333333333
5022,"female",56,1.6,1.3,5.33333333333333
5022,"female",57,2.4,1,5.33333333333333
5022,"female",58,2.1,1.2,5.33333333333333
5022,"female",59,1,1,5.33333333333333
5022,"female",60,1,1,5.33333333333333
5022,"female",61,1,1.3,5.33333333333333
5022,"female",62,2,1.4,5.33333333333333
5022,"female",63,2.2,1.6,5.33333333333333
5022,"female",64,1.8,1,5.33333333333333
5022,"female",65,2.9,1.6,5.33333333333333
5022,"female",66,2.7,1.3,5.33333333333333
5022,"female",67,3.2,1.1,5.33333333333333
5022,"female",68,1.5,2.3,5.33333333333333
5022,"female",69,1.7,1.8,5.33333333333333
5022,"female",70,2,1.4,5.33333333333333
5022,"female",71,1.9,1.1,5.33333333333333
5022,"female",72,1.5,1,5.33333333333333
5022,"female",73,2,1,5.33333333333333
5022,"female",74,1.9,1,5.33333333333333
5022,"female",75,1.3,1,5.33333333333333
5022,"female",76,1.8,1.2,5.33333333333333
5022,"female",77,2.2,1.3,5.33333333333333
5022,"female",78,1.9,1.5,5.33333333333333
5022,"female",79,2.2,1.4,5.33333333333333
5022,"female",80,1.6,1.3,5.33333333333333
5022,"female",81,1,1,5.33333333333333
5022,"female",82,1.2,1,5.33333333333333
5022,"female",83,1.4,1,5.33333333333333
5022,"female",84,1.7,1,5.33333333333333
5022,"female",85,1.8,1,5.33333333333333
5022,"female",86,2.3,1,5.33333333333333
5022,"female",87,2.3,1,5.33333333333333
5022,"female",89,2,1,5.33333333333333
5022,"female",90,2.1,1,5.33333333333333
5022,"female",91,2.2,1,5.33333333333333
5022,"female",92,2.2,1,5.33333333333333
5022,"female",93,2.6,1,5.33333333333333
5022,"female",94,2.4,1,5.33333333333333
5022,"female",95,2.4,1,5.33333333333333
5031,"male",1,3.4,1.5,6.83333333333333
5031,"male",2,3.4,1.2,6.83333333333333
5031,"male",3,2.7,1.2,6.83333333333333
5031,"male",4,3.9,1.7,6.83333333333333
5031,"male",5,3.7,3.7,6.83333333333333
5031,"male",6,2.3,1.8,6.83333333333333
5031,"male",7,3.3,1.4,6.83333333333333
5031,"male",8,2.6,1.3,6.83333333333333
5031,"male",9,2.5,1.3,6.83333333333333
5031,"male",10,2.2,1.4,6.83333333333333
5031,"male",11,3.2,2.2,6.83333333333333
5031,"male",12,3.1,2.7,6.83333333333333
5031,"male",13,2.3,2.6,6.83333333333333
5031,"male",14,2.5,2.8,6.83333333333333
5031,"male",15,3.6,1.1,6.83333333333333
5031,"male",18,3.4,2.4,6.83333333333333
5031,"male",19,3.5,2.9,6.83333333333333
5031,"male",20,3.2,2.8,6.83333333333333
5031,"male",21,2.8,1.8,6.83333333333333
5031,"male",22,2.1,1.9,6.83333333333333
5031,"male",23,1.9,2.7,6.83333333333333
5031,"male",24,1.7,2.1,6.83333333333333
5031,"male",25,3.2,1.1,6.83333333333333
5031,"male",26,1.9,1.2,6.83333333333333
5031,"male",27,2.8,1.2,6.83333333333333
5031,"male",28,2.5,1.1,6.83333333333333
5031,"male",29,2.5,1.1,6.83333333333333
5031,"male",30,2.1,1.1,6.83333333333333
5031,"male",31,2,1.1,6.83333333333333
5031,"male",32,2.2,1.2,6.83333333333333
5031,"male",33,2.3,2.3,6.83333333333333
5031,"male",34,2.5,1.9,6.83333333333333
5031,"male",35,2,1.3,6.83333333333333
5031,"male",36,2.1,1.1,6.83333333333333
5031,"male",37,2.5,1.4,6.83333333333333
5031,"male",38,2.1,2.2,6.83333333333333
5031,"male",39,2.4,1.2,6.83333333333333
5031,"male",40,2.3,1.1,6.83333333333333
5031,"male",41,2.1,1.1,6.83333333333333
5031,"male",42,1.9,1.1,6.83333333333333
5031,"male",43,2,2,6.83333333333333
5031,"male",44,2.5,1.1,6.83333333333333
5031,"male",45,2.2,1.4,6.83333333333333
5031,"male",46,2,1.7,6.83333333333333
5031,"male",47,1.4,1.2,6.83333333333333
5031,"male",48,2.3,1.9,6.83333333333333
5031,"male",49,1.7,1.5,6.83333333333333
5031,"male",50,1.6,1.3,6.83333333333333
5031,"male",51,2.1,1.5,6.83333333333333
5031,"male",52,2.2,1.3,6.83333333333333
5031,"male",53,2.1,1.5,6.83333333333333
5031,"male",54,2.2,2.1,6.83333333333333
5031,"male",55,2.1,2.1,6.83333333333333
5031,"male",56,2.5,2,6.83333333333333
5031,"male",57,2.3,1.7,6.83333333333333
5031,"male",58,2.2,1.2,6.83333333333333
5031,"male",59,2.6,1.9,6.83333333333333
5031,"male",60,2.5,1.1,6.83333333333333
5031,"male",61,2.2,1.3,6.83333333333333
5031,"male",62,2.1,1.3,6.83333333333333
5031,"male",63,2,2,6.83333333333333
5031,"male",64,2.4,1.1,6.83333333333333
5031,"male",65,2.1,1.1,6.83333333333333
5031,"male",66,2.5,2.9,6.83333333333333
5031,"male",67,3.2,1.8,6.83333333333333
5031,"male",68,2.5,2.5,6.83333333333333
5031,"male",69,2,2.1,6.83333333333333
5031,"male",70,2.7,1.8,6.83333333333333
5031,"male",71,2.1,2.4,6.83333333333333
5031,"male",72,2.1,1.7,6.83333333333333
5031,"male",73,1.7,2,6.83333333333333
